id,toxicity_score,is_encrypted,upvotes_count,cluster,pca_x,pca_y
d3505b29-6a2b-492e-9427-99636fc29640,0.0,False,19.0,0,-0.39266562169383656,-0.020417451874645696
5b06b5ca-c12d-49b3-a01d-68814c361b52,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
b61fe575-e7cf-4f8f-b66d-8248be546b6e,2.0,False,1.0,2,0.9978560135049195,0.005090950584805208
61c45399-3d37-434a-893a-78b0616f627e,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
0c087b27-e1f3-489a-abc9-98a494e20ac8,0.0,False,7.0,0,-0.3962261375792996,-0.019049698735945624
ac04388c-3c3b-4349-9095-7ca18a21c153,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
9119fbdb-07d3-470e-a296-a842a4a65b3c,0.0,False,6.0,0,-0.39652284723642156,-0.018935719307720665
7e1fa9c2-42d6-48ab-a708-4bf96cbd7e56,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
9a4e8fe8-7941-4929-a87a-ba54fb7b40fe,2.0,False,0.0,2,0.9975593038477976,0.005204930013030214
ce1dda3e-becc-44c5-8994-a5dcb2f31450,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
7cf94ed0-808b-4899-87a4-7f5625a6736b,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
